ArtistID,Name
1169,Deming Jarves
1170,Cape Cod Glass Works
1171,P. R.
1172,Boardman and Company
1173,Albert Haubrich
1174,J. B. Owens Pottery Company
1175,Philippe Freund
1176,Hecla Works
1177,The Alvin Manufacturing Company
1178,Gates Potteries (Teco Pottery)
1179,William J. Dodd
1180,William Day Gates
1181,Anthony W. Baecher
1182,Middle Lane Pottery of Theophilus A. Brouwer
1183,Theophilus A. Brouwer
1184,Chesapeake Pottery
1185,Clifton Art Pottery
1186,Victor Durand
1187,Vineland Flint Glass Works
1188,Fulper Pottery Company
1189,Ruth Erikson (working 1899 - 1910)
1190,Honesdale Decorating Company
1191,Dard Hunter
1192,"Lenox, Incorporated"
1193,Charles Louis Hinton
1194,Joseph Locke
1195,William Purcell McDonald
1196,Sadie Agnes Estelle Irvine
1197,John Moses and Company
1198,Maria Longworth Nichols
1199,Mary Chase Perry
1200,Pewabic Pottery
1201,Jeanie Durant Rice
1202,Durant Kilns
1203,Hugh C. Robertson
1204,Carl Schmidt
1205,Kate B. Sears
1206,Frederick Shirley
1207,Jacques Sicard
1208,Weller Pottery
1209,Sèvres Manufactory
1210,Marc-Louis Emanuel Solon
1211,Charles Louis Boehme
1212,Arthur and Robert Wallpapers
1213,Jules Desfosse
1214,M. I. Tobias and Company
1215,Richard Franklin (Polk) Bell
1216,Julius and Edward Norton
1217,Jesse Churchill
1218,Johann Michael Kirshbaum
1219,Adam Ownhouse
1220,Samuel Verplanck
1221,Evert Duyckinck
1222,"Purcell, Feick and Elmslie"
1223,Glasshouse of John and Craig Ritchie
1224,Wheeling Flint Glass Works
1225,Samuel Colman
1226,Lemuel Churchill
1227,Thomas Whitman
1228,Peter Glass
1229,F. J. Henkel
1230,James X. Smith
1231,Publius Virgilius Maro
1232,Albert Pinkham Ryder
1233,Edwin Austin Abbey
1234,Herbert Adams
1235,William Apthorp Adams
1236,Alfred Thomas Agate
1237,Frederick Stiles Agate
1238,Unknown
1239,Francis Alexander
1240,Henry Alexander
1241,John White Alexander
1242,Washington Allston
1243,Louis Amateis
1244,Ezra Ames
1245,Joseph Alexander Ames
1246,Ambrose Andrews
1247,Thomas Anshutz
1248,John Woodhouse Audubon
1249,Louis de Carmontelle
1250,Jules Guerin
1251,Louis Philibert Debucourt
1252,Joseph Badger
1253,G. Baker
1254,Martha Susan Baker
1255,George Augustus Baker Jr.
1256,Albertus H. Baldwin
1257,Thomas Ball
1258,George Grey Barnard
1259,Paul Wayland Bartlett
1260,William Henry Bartlett
1261,Reynolds Beal
1262,W. H. Bean
1263,William Holbrook Beard
1264,Cecilia Beaux
1265,Alice Beckington
1266,J. Carroll Beckwith
1267,Clara Louise Bell
1268,Henry Benbridge
1269,William James Bennett
1270,Frank W. Benson
1271,Albert Bierstadt
1272,George Caleb Bingham
1273,Thomas Birch
1274,William Russell Birch
1275,George Edwin Bissell
1276,Joseph Blackburn
1277,Ralph Albert Blakelock
1278,Edwin Howland Blashfield
1279,Jacob D. Blondel
1280,Robert Frederick Blum
1281,David Gilmour Blythe
1282,Rosina Cox Boardman
1283,Otto Boetticher
1284,George H. Bogert
1285,Frank Myers Boggs
1286,John G. de la Mothe Borglum
1287,Solon Hannibal Borglum
1288,Edward Augustus Brackett
1289,Ferdinand A. Brader
1290,William Bradford
1291,John Bradley
1292,Henry Brent
1293,Alfred Thompson Bricher
1294,Andrew Robertson
1295,Hugh Bridport
1296,Richard Edwin Brooks
1297,George Loring Brown
1298,Henry Kirke Brown
1299,John George Brown
1300,John Henry Brown
1301,Mather Brown
1302,Matilda Auchincloss Brownell
1303,George de Forest Brush
1304,William Gedney Bunce
1305,Dennis Miller Bunker
1306,Andrew Fisher Bunner
1307,Bryson Burroughs
1308,Edith Woodman Burroughs
1309,Charles W. Burton
1310,Howard Russell Butler
1311,Theodore Earl Butler
1312,James H. Cafferty
1313,Charles G. Rosenberg
1314,Alexander Stirling Calder
1315,Charles Calverley
1316,Nicolino Calyo
1317,Thomas Campbell
1318,Christian Gottlieb Cantzlier
1319,Clifford Carleton
1320,John Carlin
1321,Emil Carlsen
1322,John Fabian Carlson
1323,Johann Hermann Carmiencke
1324,John William Casilear
1325,Mary Cassatt
1326,Daniel Chester French
1327,Francis William Edmonds
1328,John Scott Bradstreet
1329,Charles Robert Leslie
1330,George Catlin
1331,"Charles Catton, Jr."
1332,Jefferson D. Chalfant
1333,Thomas Chambers
1334,James Wells Champney
1335,Robert Winthrop Chanler
1336,John Gadsby Chapman
1337,Alonzo Chappel
1338,William P. Chappel
1339,William Merritt Chase
1340,John Cheney
1341,George Chinnery
1342,Ester Speakman
1343,Howard Chandler Christy
1344,Frederic Edwin Church
1345,Alvan Clark
1346,Shobal Vail Clevenger
1347,James G. Clonney
1348,Lewis P. Clover Jr.
1349,Edmund C. Coates
1350,William Coffin
1351,Thomas Cole
1352,Alfred Q. Collins
1353,Charlotte Buell Coman
1354,Pierce Francis Connelly
1355,J. Stanley Connor
1356,Gordon Conway
1357,Nelson Cook
1358,Bertha Coolidge
1359,Colin Campbell Cooper
1360,Alfred Copestick
1361,John Singleton Copley
1362,Eanger Irving Couse
1363,Sarah Eakin Cowan
1364,Kenyon Cox
1365,Caroline Cranch
1366,John Cranch
1367,Bruce Crane
1368,Lefevre James Cranstone
1369,Thomas Crawford
1370,Henri Crenier
1371,Jasper Francis Cropsey
1372,Johan Mengels Culverhouse
1373,Thomas Seir Cummings
1374,George Hewitt Cushman
1375,Léon Dabo
1376,Elliott Daingerfield
1377,William P. W. Dana
1378,William Dannat
1379,Arthur B. Davies
1380,Charles Harold Davis
1381,Jane Anthony Davis
1382,Joseph H. Davis
1383,Percival De Luce
1384,Joseph Decker
1385,Edwin Willard Deming
1386,Louis Paul Dessar
1387,Charles Melville Dewey
1388,Thomas Wilmer Dewing
1389,Anson Dickinson
1390,Joseph Wood
1391,Daniel Dickinson
1392,John Wood Dodge
1393,William de Leftwich Dodge
1394,William M. S. Doyle
1395,John Talbott Donoghue
1396,Ruger Donoho
1397,Thomas Doughty
1398,Savinien Edme Dubourjal
1399,Robert S. Duncanson
1400,Nathaniel Hancock
1401,Joseph Dunkerley
1402,William Dunlap
1403,Asher Brown Durand
1404,John Vanderlyn
1405,John Durand
1406,Helen Winslow Durkee
1407,George Henry Durrie
1408,Frank Duveneck
1409,Gerrit Duyckinck
1410,Thomas Eakins
1411,Ralph Earl
1412,Ralph E. W. Earl
1413,Oliver Tarbell Eddy
1414,Maria Edgar
1415,Mira Edgerly
1416,Jacob Eichholtz
1417,Carnig Eksergian
1418,W. Eldridge
1419,Charles Loring Elliott
1420,John Elliott
1421,James Sanford Ellsworth
1422,Frank Edwin Elwell
1423,James Guy Evans
1424,Joseph Fagnani
1425,Sarah Fairchild
1426,John Mackie Falconer
1427,Henry Farrer
1428,Robert Feke
1429,Harry Fenn
1430,Bernice Pauahi Andrews Fernow
1431,Erastus Salisbury Field
1432,Robert Field
1433,Alvan Fisher
1434,Charles Noel Flagg
1435,John Flanagan
1436,Ben Foster
1437,John F. Francis
1438,William Franks
1439,August R. Franzen
1440,Charles Fraser
1441,Oliver Frazer
1442,Kenneth Frazier
1443,George Freeman
1444,Frederick Warren Freer
1445,Frederick Carl Frieseke
1446,James Frothingham
1447,John Wesley Jarvis
1448,Emil Fuchs
1449,George Fuller
1450,Lucia Fairchild Fuller
1451,Robert Fulton
1452,Wilhelm Heinrich Funk
1453,Edmund Henry Garrett
1454,Ignaz Marcel Gaugengigl
1455,Edward Gay
1456,Walter Gay
1457,Robert Swain Gifford
1458,Sanford Robinson Gifford
1459,Thomas Gimbrede
1460,Glenn
1461,Anne Goldthwaite
1462,Sarah Goodridge
1463,Eliza Goodridge
1464,Arthur Clifton Goodwin
1465,Charles Grafly
1466,Gordon Grant
1467,Henry Peters Gray
1468,Horatio Greenough
1469,Karl Schmieg
1470,Frances Grimes
1471,Albert Lorey Groll
1472,Seymour Joseph Guy
1473,Charles Oscar Haag
1474,John Haberle
1475,Lilian Westcott Hale
1476,Philip L. Hale
1477,James Hamilton
1478,Mary McLellan Hamilton
1479,James Parton Haney
1480,Chester (Charles) Harding
1481,William Michael Harnett
1482,Albert E. Harnisch
1483,Alexander Harrison
1484,"George Overbury ""Pop"" Hart"
1485,James M. Hart
1486,William Hart
1487,Eli Harvey
1488,George Harvey
1489,William Stanley Haseltine
1490,Childe Hassam
1491,Rufus Hathaway
1492,Robert Havell Jr.
1493,Hughson Frederick Hawley
1494,Margaret Foote Hawley
1495,Charles Webster Hawthorne
1496,Martin Johnson Heade
1497,George P. A. Healy
1498,William John Hennessy
1499,Edward Lamson Henry
1500,Albert Herter
1501,Herman Herzog
1502,John Hesselius
1503,Edward Hicks
1504,Thomas Hicks
1505,Joseph H. Hidley
1506,Eugene Higgins
1507,Cornelia Ellis Hildebrandt
1508,John Hill
1509,John Henry Hill
1510,John William Hill
1511,Thomas Hill
1512,Laura Coombs Hills
1513,George Hitchcock
1514,George Harrison Hite
1515,Charles C. Hofmann
1516,James Holland
1517,Winslow Homer
1518,Charles Hopkinson
1519,Thomas F. Hoppin
1520,Harriet Goodhue Hosmer
1521,Thomas Hovenden
1522,Parmenas Howell
1523,Alfred Cornelius Howland
1524,William James Hubard
1525,Richard William Hubbard
1526,Charles Antoine Colomb Hubert (born Gengembre)
1527,William Morris Hunt
1528,F. G. W. Hunten
1529,F. Leo Hunter
1530,Daniel Huntington
1531,Marie Agnes H. Hyde
1532,Alfonso Iannelli
1533,Charles Cromwell Ingham
1534,George Inness
1535,Chauncey Bradley Ives
1536,Charles Wesley Jarvis
1537,James Sharples
1538,Adelaide Johnson
1539,David Johnson
1540,Eastman Johnson
1541,Joshua Johnson
1542,David Claypoole Johnston
1543,Henrietta Johnston
1544,William Johnston
1545,Francis Coates Jones
1546,H. Bolton Jones
1547,Robert Jones
1548,Alphonse Jongers
1549,Isaac A. Josephi
1550,Matthew Harris Jouett
1551,Charles Salis Kaelin
1552,Julie Kahle
1553,Theodor Kaufmann
1554,Charles Keck
1555,William Keith
1556,Henry George Keller
1557,Edward Kemeys
1558,Frederick Kemmelmeyer
1559,William Sergeant Kendall
1560,David Johnson Kennedy
1561,John Frederick Kensett
1562,Joseph Bartholomew Kidd
1563,John James Audubon
1564,Alonzo Myron Kimball
1565,Samuel King
1566,Nicholas Biddle Kittell
1567,Anna Klumpke
1568,Isidore Konti
1569,Joseph Kyle
1570,George Cochran Lambdin
1571,James Reid Lambdin
1572,Fitz Henry Lane (formerly Fitz Hugh Lane)
1573,Louis Lang
1574,Charles Lanman
1575,William Langson Lathrop
1576,John Hazelhurst Boneval Latrobe
1577,Ernest Lawson
1578,Jacob Hart Lazarus
1579,Thomas Le Clear
1580,Alfred David Lenz
1581,Emanuel Leutze
1582,Julian Clarence Levi
1583,D. Levine
1584,Joseph Christian Leyendecker
1585,John Lillie
1586,Henry Linder
1587,George Linen
1588,Edward Barnard Lintott
1589,De Witt McClellan Lockman
1590,Wilton Lockwood
1591,Lydia E. Longacre
1592,Henry Augustus Loop
1593,Charles Albert Lopez
1594,Will H. Low
1595,Elsie Motz Lowdon
1596,Theodore Lund
1597,Robert MacCameron
1598,J. Wilson Alexander MacDonald
1599,John Alexander McDougall
1600,Dodge MacKnight
1601,Frederick William MacMonnies
1602,Hermon Atkins MacNeil
1603,William Magrath
1604,Edward Dalton Marchant
1605,John Mare
1606,Homer Dodge Martin
1607,John Martin
1608,Arthur Frank Mathews
1609,Tompkins Harrison Matteson
1610,Constant Mayer
1611,Francis Blackwell Mayer
1612,George Willoughby Maynard
1613,John McLenan
1614,Francis McComas
1615,Grace Hamilton McIntyre
1616,Robert Tait McKenzie
1617,Mary McMillan
1618,F. A. Mead
1619,Helen Farnsworth Mears
1620,Gari Melchers
1621,Willard Metcalf
1622,Leo Mielziner
1623,William Rickarby Miller
1624,Frank Millet
1625,Louis Moeller
1626,Theodore Sidney Moise
1627,F. Luis Mora
1628,Edward Moran
1629,Thomas Moran
1630,Wallace Morgan
1631,Samuel F. B. Morse
1632,James Henry Moser
1633,Henry Mosler
1634,Reuben Moulthrop
1635,Shepard Alonzo Mount
1636,William Sidney Mount
1637,Henry Siddons Mowbray
1638,John Francis Murphy
1639,Samuel Aloysius Murray
1640,Jerome Myers
1641,John Neagle
1642,Robert Loftin Newman
1643,Henry Hobart Nichols
1644,Charles Henry Niehaus
1645,Nivelet
1646,Andrew O'Connor
1647,William Rudolph O'Donovan
1648,Violet Oakley
1649,Thomas Story Officer
1650,William Page
1651,Walter Launt Palmer
1652,John Paradise
1653,Richard Henry Park
1654,Maxfield Parrish
1655,Dewitt Parshall
1656,William Ordway Partridge
1657,Elsie Dodge Pattee
1658,Ethel Paxson
1659,William McGregor Paxton
1660,Anna Claypoole Peale
1661,James Peale
1662,Raphaelle Peale
1663,Rembrandt Peale
1664,Charles Sprague Pearce
1665,Robert Peckham
1666,Henry Pelham
1667,Joseph Pennell
1668,R. G. Harper Pennington
1669,Enoch Wood Perry
1670,Jane Peterson
1671,John F. Peto
1672,Ammi Phillips
1673,Jay Campbell Phillips
1674,Attilio Piccirilli
1675,Furio Piccirilli
1676,William Lamb Picknell
1677,Joseph-Pierre Picot de Limoelan de Cloriviere
1678,Jean Pillement
1679,Theodore E. Pine
1680,Charles Peale Polk
1681,Alexander Pope
1682,John S. Porter
1683,Edward Clark Potter
1684,Louis McClellan Potter
1685,Edward Henry Potthast
1686,William Sherman Potts
1687,William Henry Powell
1688,Alenson G. Powers
1689,Matthew Pratt
1690,Maurice Brazil Prendergast 
1691,Esther Baldwin Williams
1692,Michael Pressman
1693,Alexander Phimister Proctor
1694,Arthur Putnam
1695,John Quidor
1696,Charles Sidney Raleigh
1697,William Verstille
1698,John Ramage
1699,Archibald Robertson
1700,Milne Ramsey
1701,Henry Ward Ranger
1702,John Rasmussen
1703,Edward Willis Redfield
1704,Robert Reid
1705,Frederic Remington
1706,Virginia Richmond Reynolds
1707,Thomas Addison Richards
1708,Ferdinand Richardt
1709,William Rimmer
1710,William Henry Rinehart
1711,Alexander Robertson
1712,Walter Robertson
1713,Florence Vincent Robinson
1714,Theodore Robinson
1715,José Francisco Rodríguez
1716,Severin Roesen
1717,John Rogers
1718,Nathaniel Rogers
1719,Randolph Rogers
1720,Julius Rolshoven
1721,James N. Rosenberg
1722,Thomas Pritchard Rossiter
1723,Louis Remy Mignot
1724,Frederick George Richard Roth
1725,Samuel Worcester Rowse
1726,Frederick Wellington Ruckstull
1727,William H. Rumney
1728,Charles M. Russell
1729,Moses B. Russell
1730,Chauncey F. Ryder
1731,Platt Powell Ryder
1732,Charles Balthazar Julien Févret de Saint-Mémin
1733,Thomas Bluget De Valdenuit
1734,Philip Martiny
1735,Louis St. Gaudens
1736,Robert Salmon
1737,Jacopo Tintoretto (Jacopo Robusti)
1738,Rembrandt (Rembrandt van Rijn)
1739,Michelangelo Buonarroti
1740,Nicolas Poussin
1741,Adam Kraft
1742,Guido Reni
1743,Hans Memling
1744,Peter Vischer the Elder
1745,Emily Sargent
1746,Charles Courtney Curran
1747,Anthony van Dyck
1748,Jean-François Millet
1749,Henry Hitchings
1750,Mary Newbold Sargent
1751,George Lethbridge Saunders
1752,William H. Schenck
1753,Wilhelm Schimmel
1754,Aaron Mountz
1755,Walter Elmer Schofield
1756,Charles Schreyvogel
1757,Christian Schussele
1758,James M. Sommerville
1759,Schuyler Limner
1760,Emily Maria Spaford Scott
1761,Janet Scudder
1762,Edward Seager
1763,David Pell Secor
1764,M. J. Seelig & Co.
1765,Alexander Tondeur
1766,Samuel H. Sexton
1767,James Jebusa Shannon
1768,Frank Henry Shapleigh
1769,Joseph H. Sharp
1770,Ellen Wallace Sharples
1771,James Sharples Jr.
1772,Aaron Draper Shattuck
1773,Joshua Shaw
1774,Alexander Shilling
1775,Walter Shirlaw
1776,Henry Merwin Shrady
1777,Henry Colton Shumway
1778,Ruth Whittier Shute
1779,Samuel Addison Shute
1780,Franklin Simmons
1781,Amory Coffin Simons
1782,Simeon Skillin
1783,William Thomas Smedley
1784,John Smibert
1785,George Henry Smillie
1786,James Smillie
1787,James David Smillie
1788,Henry Pember Smith
1789,James Passmore Smith
1790,John Rubens Smith
1791,Joseph Lindon Smith
1792,Russell Smith
1793,Xanthus Russell Smith
1794,George Snell
1795,William Sommer
1796,Frederick R. Spencer
1797,Richard Morrell Staigg
1798,John Mix Stanley
1799,Lucy M. Stanton
1800,Peter Van Steenbergh
1801,Albert Sterner
1802,Joseph Steward
1803,Edmund Austin Stewardson
1804,Vincent G. Stiepevich
1805,Joseph Whiting Stock
1806,William Oliver Stone
1807,George Henry Story
1808,William Wetmore Story
1809,James Varick Stout
1810,Maria Judson Strean
1811,Louisa Catherine Strobel
1812,M. A. Sullivan
1813,Thomas Sully
1814,Thomas Wilcocks Sully
1815,Pavel Petrovich Svinin
1816,John Lewis Krimmel
1817,Alexander Wilson
1818,Isaac Weld
1819,Alexander Anderson
1820,G.I. Parkyn
1821,Karl Bodmer
1822,George Gardner Symons
1823,Edward Martin Taber
1824,Augustus Vincent Tack
1825,Arthur Fitzwilliam Tait
1826,Allen B. Talcott
1827,Henry Ossawa Tanner
1828,Edmund Charles Tarbell
1829,Charles Jay Taylor
1830,F. Walter Taylor
1831,Abbott H. Thayer
1832,Theodora W. Thayer
1833,Jeremiah Theus
1834,Stephen Seymour Thomas
1835,Alfred Wordsworth Thompson
1836,Cephas Thompson
1837,Cephas Giovanni Thompson
1838,Jerome B. Thompson
1839,Launt Thompson
1840,Thomas Thompson
1841,Benno Friedrich Toermer
1842,Stacy Tolman
1843,Jonathan K. Trego
1844,J. L. Williams
1845,Benjamin Trott
1846,Dwight William Tryon
1847,Allen Tucker
1848,Helen M. Turner
1849,John Henry Twachtman
1850,Charles Frederick Ulrich
1851,Lodewijk Tieling (active ca. 1695-1700)
1852,Jean-Baptiste Greuze
1853,Chinese Painter
1854,Dutch Painter
1855,Benjamin West
1856,Unknown Artist
1857,Albert Fitch Bellows
1858,Anstiss Stone
1859,William Barber
1860,Pieter Vanderlyn
1861,Sir Godfrey Kneller
1862,J. Z.
1863,Tingqua
1864,James Edward Freeman
1865,James McNeill Whistler
1866,E. B. B.
1867,R. H.
1868,Jean Francois de la Vallee
1869,Ames Van Wart
1870,Ida F. Clark
1871,Associated Artists
1872,Elihu Vedder
1873,Douglas Volk
1874,Leonard Wells Volk
1875,O. Von Brück
1876,Bessie Potter Vonnoh
1877,Robert W. Vonnoh
1878,Hubert Vos
1879,A. P. Waite
1880,Samuel Lovett Waldo
1881,William Jewett
1882,J. C. Wales
1883,Henry Oliver Walker
1884,Horatio Walker
1885,William Guy Wall
1886,Frank Waller
1887,Henry Walton
1888,Charles Caleb Ward
1889,Edgar Melville Ward
1890,John Quincy Adams Ward
1891,Olin Levi Warner
1892,Harry W. Watrous
1893,Frederick J. Waugh
1894,Mary Way
1895,Paul Weber
1896,Edwin Lord Weeks
1897,Adolph Alexander Weinman
1898,John Ferguson Weir
1899,Julian Alden Weir
1900,Robert Walter Weir
1901,Mabel R. Welch
1902,Catherine D. Wentworth
1903,Carl Friedrich Heinrich Werner
1904,Adolph Ulrich Wertmuller
1905,Edwin White
1906,Edwin Whitefield
1907,James Whitehorne
1908,William J. Whittemore
1909,Worthington Whittredge
1910,Irving Ramsey Wiles
1911,Henry Williams
1912,John Alonzo Williams
1913,Micah Williams
1914,William Williams
1915,William Windham
1916,John Wollaston
1917,Thomas Waterman Wood
1918,Marcia Oakes Woodbury
1919,John  A. Woodside
1920,Alexander H. Wyant
1921,George Henry Yewell
1922,Harvey O. Young
